,1,2,3,4,5,6,7,8,9,10,11,12
A,1215890,1357670,1275640,1226950,990819,829599,787872,587108,691633,492518,608073,549239
B,2527010,2668130,2329220,2033440,2058580,1900070,1704190,1448640,1453020,1463630,1350890,1317040
C,414209,362906,337094,371208,332046,325560,223331,206881,242775,151913,146987,140511
D,1004620,1150200,949652,835355,748829,925755,601865,580957,499758,472326,425076,395400
E,607802,609618,561169,494626,577889,533189,343745,315329,363873,265536,261155,236223
F,218578,178730,171862,151668,152332,149138,93233.2,80420.5,102728,66688,77788.4,67548.9
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
