,1,2,3,4,5,6,7,8,9,10,11,12
A,1533240,1097070,1528770,1670520,1773950,1468820,1330180,1070830,1087740,876343,982313,831018
B,931152,868419,951055,952807,1076420,1021520,707163,768462,658437,466637,452164,394530
C,511244,427023,509687,446845,457944,518459,254558,267093,260980,125034,153773,132166
D,739632,801186,959649,814069,925294,914189,777974,695002,865100,425313,477516,591269
E,520323,401399,479354,553417,588589,523313,341819,282693,313109,164962,173154,380947
F,252450,355956,274483,262228,303333,257241,106031,138094,169360,83399.2,84290.8,183955
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
