,1,2,3,4,5,6,7,8,9,10,11,12
A,2107770,1205610,2103520,2166200,1921640,2155170,2377370,2272610,2391690,4108430,3854450,3818620
B,2405140,2242280,2116310,2007190,2062940,2230410,2172590,2147820,2086800,4255660,4384010,3487290
C,532465,548498,584310,534949,548669,615350,608544,657703,614762,2105460,2521270,2437070
D,830725,967090,1131840,1132520,1134530,1169720,1047580,1107500,1150690,2314910,2337800,2255300
E,390336,419696,411755,439935,450680,412012,456774,416213,431017,1498150,1423900,1433800
F,149900,159069,157289,174216,153683,163280,127205,105703,117191,345183,336663,346137
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
