,1,2,3,4,5,6,7,8,9,10,11,12
A,5835.87,5315.91,5506.75,5387.59,4892,5367.92,5303.81,5282.29,5611.31,13907.9,13323.3,14752.1
B,4998.41,5068.32,4488.86,4558.46,4551.23,4561.41,4857.9,4642.03,4738.35,11653.5,11144.8,10441.7
C,5529.84,4965.69,4791.49,4930.23,4716.77,4634.01,5037.95,4913.97,5078.77,16448,22596.9,20556.4
D,4761.33,4379.38,4510.38,4476.23,4293.05,4494.17,4533.62,4555.69,4755.8,11108.5,11620.3,12808
E,4424.23,4386.6,4194.33,4359.79,4181.47,4158.9,4330.84,4396.96,4625.17,8478.16,8816.44,10378.6
F,4193.79,4048.54,4074.17,4133.1,4117.86,4548.75,4277.25,4545.95,4287.26,4998.57,5076.28,5118.25
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
