,1,2,3,4,5,6,7,8,9,10,11,12
A,2840140,2688260,2666820,2536380,2677240,2161070,2086150,1339600,1510170,881890,1123720,841217
B,2972660,2470810,2877790,2202690,2488190,2351670,1678700,1606010,1562400,1065400,1113900,744849
C,803211,452069,518955,461494,454714,575063,229591,247263,227796,111460,133567,118339
D,1346730,1448780,1584440,1700200,1592260,1515560,1318380,1134180,1376780,654952,719637,854278
E,793148,470398,553630,582646,620824,552706,320203,276236,297597,142585,144893,355870
F,363158,593547,330046,280315,320558,295834,135544,160231,225947,96945,95056.6,191799
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
