,1,2,3,4,5,6,7,8,9,10,11,12
A,2193250,2774140,2033020,1807690,2069600,2264950,2072010,1737060,1664750,1684360,1700680,1562690
B,1548770,1631980,1587790,1597850,1468870,1887680,1612250,1717540,1587390,1485620,1392000,1260020
C,422829,522984,491781,478886,497119,556114,488336,483664,431271,405399,411633,423515
D,1114950,1506980,1087420,971112,1094510,1228010,973250,1055000,1043250,875110,924482,770923
E,389158,577815,423180,470903,460460,532218,439300,374831,386524,455302,419843,445375
F,379699,419906,340164,351330,330699,305370,281574,272199,226770,201106,196725,196080
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
