,1,2,3,4,5,6,7,8,9,10,11,12
A,4842.09,4589.15,4842.71,4963.41,4539.12,5040.18,5209.69,5281.15,5473.84,7439.71,7347.99,7758.48
B,4501.41,4431.24,4115.7,4220.99,4234.77,4257.24,5297.21,5142.77,5222.17,7597.17,7645.8,7308.41
C,4570.77,4590.86,4410.2,4570.22,4378.58,4285.18,4741.87,4664.02,4770.97,8007.78,8211.63,9199.59
D,4056.48,4124.94,4273.39,4177.49,4075.17,4246.5,4655.55,4646.36,4788.22,6166.98,5933.01,6177.66
E,4091.58,4088.6,4006.36,4128.06,3957.43,3919.45,4244.15,4320.63,4599.5,6057.89,6046.09,6165.17
F,4077.15,3945.73,3971.57,4047.09,4027.83,4333.57,4284.66,4464.68,4284.94,5367.58,5455.98,5439.32
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
