,1,2,3,4,5,6,7,8,9,10,11,12
A,1774620,1198500,1984950,1972230,1803010,2063750,2303730,2216420,2355560,4062390,3698820,3772320
B,1717340,1695570,1671760,1639130,1670660,1707830,1701240,1630140,1611010,3300120,3255960,2778690
C,550019,613566,658211,600716,613832,688533,699188,836536,710310,1798320,2302460,2136550
D,796725,950571,1135320,1123260,1107450,1203920,1070150,1113080,1236530,1975440,2075930,2111580
E,394290,426876,418986,447095,464525,413662,475811,440253,459767,1315170,1251390,1275700
F,183079,196157,191876,187419,187383,202138,162519,135926,150712,311482,327784,318226
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
