,1,2,3,4,5,6,7,8,9,10,11,12
A,2144090,1528620,1985790,1974890,2205900,1863620,1609260,1153090,1312030,913191,1105020,836247
B,1499980,1360450,1583760,1397780,1593660,1548860,1067220,1063500,988750,711341,741673,552269
C,531983,362309,433786,396037,395244,436622,209969,210310,214770,104720,127322,110712
D,843459,924852,1147500,1029880,1097850,1041480,982102,847088,1038560,508084,568382,667130
E,570010,395683,437580,525934,543576,474264,298450,249301,275837,143764,147063,363928
F,223197,396189,242041,204494,237298,192650,87916.4,108407,140836,71790.9,73231.5,182649
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
