,1,2,3,4,5,6,7,8,9,10,11,12
A,5311.03,5203.13,5051.98,5318.28,4732.25,4256.34,4571.09,4487.76,4629.43,4336.89,4616.06,4519.09
B,5113.42,5003.21,4670.07,4727.89,4653.29,4730.3,4609.05,4426.37,4612.84,4682.54,4435.59,4463.45
C,4716.68,4482.78,4345.63,4791.36,4303.24,4293.82,4366.27,4103.65,4246.55,4331.39,4108.49,4108.93
D,4470.1,4363.61,4270.14,4168.46,4040.51,4279.88,4072.24,4189.59,4006.06,4066.19,4156.31,3990.81
E,4915.5,4388.22,4597.3,4519.96,4516.12,4302.42,4346.44,4209.97,4528.82,4327.56,4295.72,4162.95
F,4270.8,4054.84,3977.49,3992.66,4101.97,4382.19,4019.71,4058.68,4302.68,3975.93,4040.81,4127.9
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
