,1,2,3,4,5,6,7,8,9,10,11,12
A,2408890,2914800,2179200,1825960,2179860,2435290,2145410,1744500,1749180,1726620,1661510,1612640
B,1850620,1957270,1798480,1776980,1646650,2183450,1839910,2010700,1761170,1659300,1628380,1454010
C,435633,532238,516332,468265,494667,539285,472001,477425,423877,394221,403101,410310
D,1277810,1707000,1218530,1017150,1102870,1166510,971436,1075910,1071940,907017,895829,696458
E,436908,604968,445876,475512,465912,528571,428053,374264,384553,437826,452695,438587
F,473769,494075,427360,344980,336277,303120,283417,271848,227981,202339,200327,200163
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
