,1,2,3,4,5,6,7,8,9,10,11,12
A,2414910,1356540,2550920,2506330,2243010,2568190,2683860,2713670,2760490,4625430,4291490,4369580
B,3127740,2959580,2616710,2738480,2791660,2760740,2778680,2598690,2652170,5749980,5480920,4823340
C,524381,553731,575341,538641,553701,625853,595868,683006,581690,2371970,2736970,2661170
D,829278,1020910,1207900,1226460,1200950,1302930,1142000,1220200,1247540,2642820,2628490,2722810
E,386248,424603,420092,448003,479367,430943,459444,424021,442649,1750300,1706160,1672300
F,131213,143323,140894,136413,135518,146136,106326,80922.6,100324,377925,385677,376384
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
