,1,2,3,4,5,6,7,8,9,10,11,12
A,1098010,1459430,1194510,1157960,960159,802537,688144,536149,647073,454230,568652,540968
B,1875550,2037820,1888710,1725920,1750440,1595980,1363230,1235530,1301010,1224350,1129260,1127590
C,421512,367527,358882,376931,339398,321536,236156,215172,247287,151943,146621,138909
D,949639,1094210,942251,826108,765203,875636,558150,577208,508221,478335,435659,428109
E,539672,542858,533144,475970,559098,500044,316459,294462,337377,248677,233314,214938
F,198592,182425,189189,173610,171186,174549,101070,91760.4,119359,72746.9,80673.6,73601.2
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
