,1,2,3,4,5,6,7,8,9,10,11,12
A,1095110,1197450,1153000,1095120,905367,790833,685500,548987,648687,468349,568514,496368
B,1557200,1581990,1511610,1346980,1412490,1236480,1101430,1013280,1084710,965655,1017950,933619
C,395976,383861,371179,383383,358177,334189,231866,218119,246801,160338,157862,154757
D,955128,1116740,953495,856391,799205,886559,601291,629712,556697,524833,497200,477536
E,523091,532984,520531,473125,540650,477701,309980,289632,315762,243789,220876,215325
F,207031,203016,217818,200684,189511,202929,118059,105412,137123,98180.2,86115.6,84404.8
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
