,1,2,3,4,5,6,7,8,9,10,11,12
A,1091640,1219370,1170190,1127860,856253,801655,675925,542078,619259,439240,538118,488629
B,1857800,2465990,1850580,1625530,1758220,1541480,1255350,1197340,1237500,1143150,1077350,1068530
C,387750,368046,347124,368470,338955,319125,216105,200704,262288,146415,144197,134855
D,943747,1068700,951749,816037,754078,870271,527649,565368,488875,466943,422302,402638
E,534296,550630,505385,473992,566893,507423,315881,293882,327450,242771,226195,207157
F,228096,180838,190540,175843,169189,179691,99577.1,90775.3,120303,71269.1,79988,70085.6
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
