,1,2,3,4,5,6,7,8,9,10,11,12
A,1185750,1321920,1277060,1204940,981761,822933,769948,562885,672227,496585,584379,538660
B,2341000,2535360,2321860,1965080,2008420,1840800,1617080,1404920,1499590,1416060,1305310,1275860
C,412019,363991,338261,370338,342713,321888,223398,204293,244229,152861,149619,140039
D,1001580,1091420,934825,836061,741790,879967,556752,616032,494387,461407,422254,393956
E,550932,582057,554907,494741,577248,519672,352848,308373,355453,262137,252305,229387
F,195072,176668,176645,152658,156589,156611,97414.6,80909.5,103322,66314.5,80258.2,66837.1
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
