,1,2,3,4,5,6,7,8,9,10,11,12
A,7864.92,9575.97,7557.27,6229.16,6892.67,6462.42,6093.92,5467.72,5267.18,5626.11,6332.62,5811.87
B,5917.73,6024.21,5606.45,4794.59,4885.57,5112.89,4650.21,4753.74,4887.03,4865.39,4719.07,4694.75
C,5748.81,6381.64,5420.6,4730.72,4833.43,5129.59,4822.24,4829.89,4581.83,4676.55,4700.11,4670.92
D,5727.32,6390.4,5436.51,4650.14,4717.82,4901.49,4465.58,4508.74,4546.45,4412.56,4505.49,4382.77
E,6094.27,6257.96,5234.25,4879.51,4746.65,5036.71,4540.4,4188.8,4291.08,4649.76,4516.55,4325.12
F,5932.37,5818.87,4974,4514.85,4529.32,4483.38,4374.89,4461.98,4486.13,4300.74,4253.09,4350.23
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
