,1,2,3,4,5,6,7,8,9,10,11,12
A,3647500,2222900,3245160,3306290,3474950,3000740,2109390,1437950,1634230,761568,1096950,734346
B,3426030,2880810,3622800,3278660,3928640,3522050,2122840,2158300,1910560,1397330,1365210,852840
C,448702,416810,437929,372761,461157,425982,183884,170826,163442,79072.6,87675.3,85003.9
D,1160050,1359490,1878520,1595940,2075160,1831930,1578520,1347150,1696760,639948,735913,871715
E,486552,478939,526621,561980,636489,511279,264007,216318,244491,113346,115864,281956
F,326517,359284,351752,287085,310405,302672,138147,157863,205173,99849.9,100473,262765
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
