,1,2,3,4,5,6,7,8,9,10,11,12
A,1401680,1257330,1571950,1595530,1495870,1546750,1963990,1907700,2071140,3306950,2936730,3028600
B,1040070,1014990,1020860,1052400,970655,1023740,1054060,996026,988064,2249770,2257030,1945070
C,622226,691392,757523,696129,686990,806879,810379,867280,818885,1401170,1911600,1695050
D,767990,874718,1015270,1015160,954084,1099430,973781,999042,1049790,1472590,1640360,1743760
E,423327,451669,433049,466562,480139,420221,468049,445320,486816,986275,992358,997665
F,233743,232286,231539,223228,224347,254715,199252,169219,183541,243623,263435,253020
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
