,1,2,3,4,5,6,7,8,9,10,11,12
A,1557450,2229810,1569280,1359640,1690360,1794130,1740480,1484130,1330470,1511330,1427920,1268900
B,952004,998820,889699,978797,861692,1088690,980054,1018600,960884,949017,901031,773806
C,431484,637004,563704,521754,539741,599973,524723,535729,456179,438113,430644,430824
D,841360,1195840,905357,827275,938305,1017510,811657,900412,870602,783138,760791,684249
E,439313,597381,452493,459756,454444,524220,427598,374292,375143,474110,416198,440351
F,408205,400276,381840,331000,330728,292416,279182,270242,226202,195511,197395,200395
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
