,1,2,3,4,5,6,7,8,9,10,11,12
A,3122190,1635330,3098580,3209870,2838410,3252770,2968720,2871660,3072060,5081110,5092350,5083690
B,4644520,4204030,3476200,3609620,3855310,3939150,3712540,3383350,3375580,8364300,8164730,7233010
C,612346,621368,648196,629941,610650,702202,422728,575355,497538,2712070,2861350,2869780
D,948362,1165200,1474460,1591040,1429830,1470560,1124010,1256790,1351270,3014700,2861960,2954910
E,423099,505781,479800,503346,560612,485554,358549,324031,367967,2081980,2043580,1869060
F,126972,133065,131664,125710,127053,150407,39971.3,9346.45,48784.1,444887,417143,417878
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
