,1,2,3,4,5,6,7,8,9,10,11,12
A,6017.22,7478.45,5737.58,4811.45,5269.51,5601.51,5098.72,4836.13,4547.77,4996.18,4933.84,4401.38
B,4462.52,4778.49,4505.4,4370.27,4410.04,4644.96,4259.72,4379.02,4250.35,4149.97,4136.59,4089.02
C,4366.66,5320.22,4430.91,4230.11,4333.51,4629.09,4374.89,4375.48,4188.01,4278.02,4160.84,4062.83
D,4377.18,5153.63,4383.29,4112.83,4289.42,4487.07,4003.96,4164.72,4148.3,4095.5,3949.19,3942.76
E,5008.08,4991.44,4375.8,4347.81,4224.28,4559.92,4088.34,3813.19,3914.69,4168.96,3961.71,3814.63
F,5249.27,5101.36,4270.24,4174.57,4276.19,4270.28,4190.05,4271.3,4299.63,4100.69,4062.26,4150.18
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
