,1,2,3,4,5,6,7,8,9,10,11,12
A,8180.42,6504.19,7799.52,7717.47,8001.11,7291.62,7831.27,6604.12,7534.89,6636.66,7382.45,7426.08
B,6551.45,5993.66,6577.99,6346.64,6626.34,6287.23,6222.92,6029.69,6081.98,6230.06,6355.33,6223.01
C,6671.41,6084.66,6507.71,6412.28,6400.72,6316.8,6209.83,5926.25,6316.71,6388.44,6484.3,6305.07
D,6466.62,6276.21,6463.84,6342.53,6513.42,5940.62,6358.71,6093.83,6298.1,6268.78,6247.35,6841.47
E,6487.98,6118.41,6431.55,6715.5,6567.67,5858.19,6225.15,6580.86,6870.88,5858.55,5949.9,5588.72
F,6093.87,6007.11,5832.91,5700.89,5643.81,5335.68,5214.61,5376.15,5884.63,5251.46,5269.83,5136.34
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
