,1,2,3,4,5,6,7,8,9,10,11,12
A,1845400,2391020,1750650,1503660,1820950,2224020,1879870,1587350,1533860,1626290,1575110,1407830
B,1118230,1252560,1178410,1321230,1179660,1479570,1338920,1396380,1194580,1213390,1189970,1007010
C,318284,543561,445813,495825,517326,578297,507200,496388,454968,421981,426727,434175
D,861613,1257620,925821,928457,1035890,1140590,917329,1003690,985594,849108,831385,733307
E,326898,507985,354317,478933,459473,514535,437483,376462,387986,452878,425590,434120
F,286932,304142,285763,327821,327536,299300,280335,273207,253020,197379,202109,206674
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
