,1,2,3,4,5,6,7,8,9,10,11,12
A,8016.92,9669.16,7689.19,6279.48,6991.95,7219.53,6780.06,6163.24,5936.12,6242.01,6549.1,5952.13
B,6053.08,6160.03,5753.91,4810.67,4893.65,5180.16,4753.49,4895.67,5025.44,5113.37,4882.27,4806.56
C,5919.55,6518.09,5649.18,4862.58,4886.32,5227.18,4931.7,4930.51,4652.05,4830.98,4818.54,4819.03
D,5919.91,6607.61,5646.2,4679.64,4751.11,5005.87,4474.39,4605.33,4570.37,4579.68,4605.56,4500.99
E,6310.63,6509.31,5431.46,4978.5,4821.44,5184.48,4609.93,4251.52,4370.36,4766.28,4575.9,4437.7
F,6104.76,6020.73,5109.24,4569.74,4572.77,4519.36,4405.59,4504.74,4530.94,4351.67,4313.42,4418.58
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
