,1,2,3,4,5,6,7,8,9,10,11,12
A,1935770,2396190,1754790,1519990,1880540,2144560,1924100,1668090,1532430,1648490,1620550,1411960
B,1149010,1299920,1207370,1374970,1249210,1558600,1404100,1463220,1373340,1233550,1237450,1039630
C,324673,525831,434932,488535,524232,567875,495296,499724,443102,424040,416919,427421
D,811638,1261750,888048,958447,1050390,1174830,934228,993688,1009300,856600,849539,743133
E,333195,502770,357468,453457,453498,516222,433967,377561,401980,451536,421552,426689
F,265165,309217,282418,330371,319804,300460,278740,275596,227517,198586,204010,202912
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
