,1,2,3,4,5,6,7,8,9,10,11,12
A,2373010,1308260,2485150,2487610,2219450,2575210,2643300,2477780,2719660,4672470,4369810,4362650
B,3211100,3034570,2669330,2559110,2789600,3020210,2808350,2709980,2645040,5945700,5759630,5030280
C,528299,549683,573552,550428,543440,652051,572701,639929,572122,2440410,2713700,2746590
D,839853,1012790,1192800,1190720,1174130,1246780,1086960,1184840,1184320,2642430,2714630,2649010
E,381549,421802,423815,452595,478057,430212,452475,426685,439123,1782000,1746280,1631240
F,131638,141401,137217,134105,136017,140893,102601,75647.7,95815.9,384943,384398,391615
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
