,1,2,3,4,5,6,7,8,9,10,11,12
A,5411.33,5326.88,5208.61,5522.48,4878.35,4366.73,4734.54,4594.02,4683.37,4448.47,4698.16,4541.89
B,5252.34,5122.71,4807.12,4857.82,4789.8,4850.73,4722.57,4514.26,4673.53,4794.89,4532.49,4509.11
C,4893.73,4605.2,4474.46,4909.12,4421.15,4440.87,4481.14,4230.05,4329.06,4506.67,4285.87,4222.76
D,4616.48,4465.58,4406.7,4290.21,4162.44,4387.37,4243.09,4303.85,4115.61,4172.54,4259.68,4131.09
E,5054.31,4499.99,4720.82,4617.66,4621.67,4439.4,4440.8,4294.13,4632.87,4423.42,4479.57,4266.4
F,4418.46,4137.59,4053.12,4054.89,4159.63,4446.33,4103.31,4119.3,4383.53,4040.9,4128.36,4192.07
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
