,1,2,3,4,5,6,7,8,9,10,11,12
A,5170.57,4826.95,5175.68,5238.88,4756.7,5223.62,5211.28,5284.16,5460.56,12861.8,12484.3,13934
B,4755.58,4676.81,4275.14,4408.43,4410.47,4414.57,4922.22,4728.17,4857.54,11551.7,11094.5,10339.9
C,4820.58,4746.39,4583.99,4738.86,4539.67,4447.47,4867.39,4727.79,4895.36,16069,21257.9,19702.7
D,4222.69,4255.47,4381.47,4305.4,4201.63,4392.72,4571.74,4575.58,4696.57,10769.9,10700.4,11404.6
E,4259.39,4199.32,4068.42,4219.67,4055.25,3998.44,4274.45,4339.86,4583.49,8223.56,8075.57,8602.2
F,4140.27,3988.3,4004.2,4075.47,4056.76,4434.79,4301.03,4607.27,4294.15,4921.94,5014.12,5034.04
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
