,1,2,3,4,5,6,7,8,9,10,11,12
A,5798.14,5109.11,5626.67,5554.48,5076.62,5618.54,5486.4,5541.63,5913.86,14831.2,14323.3,15815.7
B,5107.24,4904.15,4565.1,4677.68,4665.63,4696.01,5052.95,4840.52,4963.96,12379.5,11898.3,11109.2
C,5583.41,5076.24,4906.69,5063.09,4837.14,4761.81,5173.86,5065.01,5242.92,17404.7,23980.7,21565.6
D,4820.05,4477.58,4619.79,4567.74,4414.52,4620.61,4685.38,4718.11,4931.52,11653.6,12179.6,13327.9
E,4482.79,4460.11,4288.43,4436.25,4278.56,4252.24,4448.16,4528.95,4772.52,8838.8,9195.82,10662.6
F,4254.59,4135.31,4151.09,4216.66,4203.29,4593.03,4392.45,4661.6,4424.83,5171.3,5210.02,5248.57
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
