,1,2,3,4,5,6,7,8,9,10,11,12
A,2363320,1293240,2355540,2352650,2202390,2408900,2971960,2480010,2720310,4628250,4285490,4223880
B,3023250,2704260,2323740,2321880,2538300,2574650,2786970,2433690,2525610,4962320,4784720,4269200
C,540665,546506,581135,556332,554841,621950,605200,650613,618301,2177440,2650370,2495840
D,890652,999228,1154870,1198680,1181230,1231140,1113820,1205050,1214550,2471770,2483630,2598490
E,404076,413539,409262,442018,481161,401670,463927,420087,440738,1644600,1580340,1525260
F,142237,151274,150719,143444,146155,154618,120477,96578.4,111119,375668,368373,375792
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
