,1,2,3,4,5,6,7,8,9,10,11,12
A,3061360,1633240,3024750,3215490,2723710,3189890,3044960,2851350,3147250,5159520,5029750,4968600
B,4334100,4223180,3382090,3516410,3794140,3848520,3468720,3360550,3362790,8831930,7984580,7094660
C,600168,621077,636863,585799,615057,691456,446786,589891,524406,2741760,2915640,2922410
D,971229,1253040,1413260,1478780,1400620,1443310,1149360,1276590,1373950,3011370,2907800,2962710
E,421177,504230,493855,497797,556080,482886,389677,352083,385751,2101550,2051600,1905940
F,126782,133725,156579,127930,128671,130105,47493.8,13774.7,54621.7,448547,420154,430697
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
