,1,2,3,4,5,6,7,8,9,10,11,12
A,1458380,1640900,1526670,1521640,1214980,922817,945292,650570,828378,546526,694206,616070
B,3649920,4287730,3572470,3119100,3170930,2937460,2697080,2116420,2244510,2219850,1872780,1844940
C,476429,430251,404295,437861,356521,387564,264834,239010,315541,182957,157124,161345
D,1139680,1332600,1105720,980804,866917,1102390,715946,679406,566844,481148,457821,409145
E,663769,722220,671341,568053,702906,621385,414652,359171,374725,311259,303191,271055
F,213767,150875,151784,138472,140766,130238,83412.4,71830.2,89346.3,66445.4,76375.4,62355.7
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
