,1,2,3,4,5,6,7,8,9,10,11,12
A,7277.12,5696.93,6861.78,6775.13,7088.41,6396.49,7000.7,5663.59,6643.13,5778.25,6507.59,6451.81
B,5841.48,5299.58,5735.41,5628.46,5880.28,5546.83,5437.51,5288.29,5366.37,5503.77,5603.11,5445.99
C,5962.58,5385.73,5741.73,5624.01,5666.97,5563.21,5527.33,5228.01,5636.42,5728.09,5721.33,5543.97
D,5817.57,5609.87,5793.63,5639.59,5860.19,5341.88,5701.98,5522.12,5744.85,5628.19,5628.33,6170.35
E,5764.73,5394.75,5776.95,5908.05,5878.72,5244.59,5601.63,6134.33,5113.15,5207.58,5404.72,5415.39
F,5610.01,5494.93,5343.1,5231.12,5131.05,4899.96,4905.11,5040.93,5544.74,4852.64,4928.27,5093.47
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
