,1,2,3,4,5,6,7,8,9,10,11,12
A,2230230,1647870,2090090,2077350,2289090,1844450,1673040,1203350,1352850,886316,1101390,851330
B,1760640,1513100,1837200,1523640,1765280,1701940,1220190,1223440,1122610,780937,832514,615333
C,493107,384153,446297,399742,391607,455371,207219,205463,203104,104221,127264,106942
D,911725,982594,1245700,1138380,1198560,1135270,1036850,912306,1147500,592720,641652,771333
E,505389,396730,452018,537692,551363,499616,294567,257580,302465,141523,149349,362155
F,252596,351798,251700,229923,264853,219629,97588.3,111866,132897,73465.2,75791.8,184600
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
