,1,2,3,4,5,6,7,8,9,10,11,12
A,3725840,2010110,3409370,3321450,3595180,2784350,1823280,1153230,1368440,508875,755255,517830
B,4310280,3181950,4420480,4170780,4850540,4402760,2583860,2311640,2110520,1096070,1207450,717913
C,366493,337006,344925,294879,417010,335730,133610,122219,120858,61669.4,66689,65193
D,1010200,1304970,1821560,1441440,2159400,2006900,1332100,1201300,1589260,537600,612162,673809
E,419712,406848,439328,459159,535706,386658,196638,155063,162082,86792.5,89240.3,217436
F,392021,444500,432807,363264,384136,388872,162336,189696,373962,115493,117429,361943
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
