,1,2,3,4,5,6,7,8,9,10,11,12
A,1588620,1163500,1788770,1790300,1623120,1790600,2108110,2078350,2167490,3656470,3196900,3308090
B,1295420,1211310,1222350,1155070,1220280,1247200,1260690,1186990,1196370,2659930,2542610,2201520
C,601111,656131,707002,643862,656655,764483,743836,803090,773033,1562430,2038610,1731160
D,784308,929299,1042010,1040020,1021170,1097410,1005400,1047880,1076360,1649720,1798180,1793720
E,398571,447020,424895,456222,458046,412634,475306,439949,467851,1131520,1100390,1016030
F,223118,218218,230394,208221,207240,244746,183382,156344,171533,281722,278014,271756
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
