,1,2,3,4,5,6,7,8,9,10,11,12
A,2067310,2590750,1901600,1762340,2036840,2470020,2041730,1650310,1684130,1670960,1674670,1509380
B,1448660,1571850,1526320,1571960,1424600,1886790,1623430,1756510,1535710,1482100,1409040,1239570
C,391445,515433,482415,483301,493265,550193,487492,483517,431561,406171,405119,411766
D,1000700,1355930,1009170,958044,1091490,1206050,950293,1043090,1042710,875556,866903,764048
E,401775,563934,399304,460308,463160,524631,434278,373655,382001,441056,419269,429141
F,381978,390040,325186,333448,328898,305408,279520,268863,225999,195885,198765,197011
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
