,1,2,3,4,5,6,7,8,9,10,11,12
A,2050300,1527320,1962420,2003470,2063620,1750620,1634380,1171100,1318160,880432,1080510,818639
B,1499390,1358790,2062580,1308190,1537590,1440760,1052640,1051380,956637,689109,699436,523379
C,497940,384562,444403,409515,393088,463617,205575,207071,214987,107312,126408,108853
D,813543,934262,1147870,1051560,1089380,1014610,932365,832142,1053780,528959,593883,687001
E,501490,375992,436562,527820,563838,477851,305762,249555,280761,147023,150379,351266
F,245212,342890,258668,220017,266814,201458,87652.1,106643,145007,69849.9,68772.4,182544
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
