,1,2,3,4,5,6,7,8,9,10,11,12
A,7381.28,5831.27,6972.31,6905.1,7194.09,6492.17,7170.7,5789.29,6767.3,5896.87,6590.71,6602.35
B,5921.24,5373.7,5878.68,5718.63,5963.2,5639.64,5547.74,5336.23,5420.63,5563.64,5661.6,5589.09
C,6067.79,5480.29,5848.94,5747.75,5756.88,5669.11,5593.41,5308.52,5697.43,5776.46,5797.2,5607.44
D,5892.23,5676.8,5888.24,5769.95,5942.3,5436.18,5809.83,5628.5,5794.65,6123.45,5681.17,6220.95
E,5875.53,5507.72,5871,6027.51,5977.52,5294.94,5697.96,6106.94,5391.79,5304.04,5450.74,5443.74
F,5654.19,5583.42,5401.51,5291.59,5191.73,4912.78,4899.27,5081.3,5608.22,4903.11,4950.06,5078.3
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
