,1,2,3,4,5,6,7,8,9,10,11,12
A,1405330,1104640,1586870,1645160,1511310,1692370,1981580,1919900,2040510,3809820,3017550,3198160
B,997947,1079290,1071350,972710,1029590,1069790,1111250,1039730,1038610,2393620,2312060,2012160
C,594204,696139,865709,667583,674742,763646,777705,837871,798184,1460300,1956030,1720220
D,741642,895219,1013750,996930,965355,1055290,972971,1002160,1043160,1503560,1649650,1665870
E,397030,444258,430755,457265,457981,414341,470916,438109,468032,1003700,999827,1002430
F,221474,226155,226057,219939,220403,246579,192903,164693,174605,247133,260091,252539
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
