,1,2,3,4,5,6,7,8,9,10,11,12
A,1772060,1130600,1660910,1825410,1954120,1632680,1450700,1116090,1260180,886204,1067230,845436
B,1130000,1101050,1163340,1070340,1321300,1288960,891741,909343,801470,572577,578254,474344
C,380082,353999,395028,348795,390659,407314,214329,219495,215254,107052,130046,111760
D,662704,779332,906279,754769,891047,909021,812192,713025,940867,467282,520550,638390
E,396128,310646,404742,478690,532675,472466,306786,257071,289486,150641,153741,361347
F,198121,225274,213642,184883,219248,184346,105981,98511.5,97101.5,64397.8,68493.4,191415
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
