,1,2,3,4,5,6,7,8,9,10,11,12
A,1129300,1276010,1226510,1176260,964336,834818,719805,537478,670159,477807,573552,514607
B,2140050,2292200,2121350,1841600,1886820,1716560,1470880,1302940,1401570,1346090,1177700,1198760
C,410988,370026,368405,390027,335736,314326,220377,203821,241041,148949,145895,139188
D,969042,1087750,1007880,835036,747659,880096,549469,575537,494204,451034,434246,402163
E,544063,577281,539244,484122,579735,518255,322262,301979,345274,251179,239845,217603
F,189909,168630,177365,161485,160196,160579,103941,84913.1,108937,68032.2,77190.7,67569
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
