,1,2,3,4,5,6,7,8,9,10,11,12
A,5213.51,4837.27,5143.5,5240.83,4783.88,5242,5240.95,5319.29,5524.05,12613.1,12306.2,13440.5
B,4759.84,4690.21,4299.44,4425.49,4453.18,4427.58,4983.78,4807.97,4945.82,11600.5,11046.6,10227
C,4834.71,4770.99,4610.23,4765.49,4575.35,4467.8,4910.61,4775.11,4947.79,15979.4,21312.6,19421.2
D,4234.55,4269.1,4409.84,4338.83,4227.16,4420.26,4638.23,4639.7,4784.66,10810,10814.5,11464
E,4257.2,4219.03,4092.24,4245.82,4069.59,4016.58,4300.25,4384.33,4641.79,8265.8,8157.76,8658.03
F,4146.19,4008.05,4024.75,4096.8,4080.31,4434.28,4352.2,4663.65,4349.79,5000.59,5074.36,5087.94
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
