,1,2,3,4,5,6,7,8,9,10,11,12
A,2891720,1518090,2829790,3042220,2650010,3002900,2970690,2825900,3118090,4977970,4819860,4723530
B,3817480,3756370,3046710,3162660,3475510,3446400,3423330,3178250,3194750,7542270,7180840,6495990
C,573118,590806,616489,571328,586797,651537,520719,626358,562767,2675360,2835330,2906610
D,913069,1104090,1346440,1409560,1327830,1416120,1187540,1297400,1358720,2938970,2884670,2928820
E,405559,471153,480256,506839,531203,469233,451421,412718,433637,2030130,1998380,1863060
F,128339,129781,133677,129563,130548,151570,70314.3,31879.7,74003.2,447974,422541,423475
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
