,1,2,3,4,5,6,7,8,9,10,11,12
A,2622630,3054280,2325160,1914780,2362520,2630090,2294840,1949870,1887100,1871930,1873590,1686410
B,2085700,2183610,2084660,1985700,1886180,2357820,2109820,2338270,1982020,1877990,1865630,1656950
C,404303,541606,437550,446561,467890,530390,470615,446931,423575,390797,426798,399767
D,1353310,1811400,1146170,1058190,1171050,1331200,1005280,1139600,1097310,950992,930145,824831
E,375896,549204,407218,478871,464658,582319,433504,379049,387122,432094,418780,440840
F,388414,427593,330952,354827,339299,307805,287477,277260,229235,203798,208132,201911
G,X,X,X,X,X,X,X,X,X,X,X,X
H,X,X,X,X,X,X,X,X,X,X,X,X
